stage,seed,episode,family,level,problem_seed,agent_seed,target_signature,terminal_regret,efficiency_error,best_score,success_at_threshold,reached_global_optimum,final_population_diversity,target_normalized_score
screening,301,7,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4012817,13024789,e9162535633543d3,0.09465648854961839,0.2196564885496184,0.9053435114503816,0,0,0.2027853260869565,1.0
screening,301,7,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4012817,13024789,e9162535633543d3,0.10923076923076924,0.23423076923076924,0.8907692307692308,0,0,0.22441123188405798,1.0
screening,301,7,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4012817,13024789,e9162535633543d3,0.08217054263565882,0.20717054263565882,0.9178294573643412,0,0,0.20493659420289856,1.0
screening,301,8,FAMILY_A_DECEPTION_ONLY,A1,4012918,13025000,d2d0aa12d227cf19,0.09687500000000004,0.22187500000000004,0.903125,0,0,0.20527626811594202,1.0
screening,301,8,FAMILY_A_DECEPTION_ONLY,A2,4012918,13025000,d2d0aa12d227cf19,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.19519927536231885,1.0
screening,301,8,FAMILY_A_DECEPTION_ONLY,A3,4012918,13025000,d2d0aa12d227cf19,0.025000000000000022,0.15000000000000002,0.975,0,0,0.1696105072463768,1.0
screening,301,8,FAMILY_A_DECEPTION_ONLY,A4,4012918,13025000,d2d0aa12d227cf19,0.09531249999999991,0.2203124999999999,0.9046875000000001,0,0,0.1838768115942029,1.0
screening,301,8,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4012918,13025000,d2d0aa12d227cf19,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.14753170289855072,1.0
screening,301,8,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4012918,13025000,d2d0aa12d227cf19,0.040243902439024315,0.16524390243902431,0.9597560975609757,0,0,0.22418478260869565,1.0
screening,301,8,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4012918,13025000,d2d0aa12d227cf19,0.03902439024390236,0.16402439024390236,0.9609756097560976,0,0,0.18534873188405798,1.0
screening,301,8,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4012918,13025000,d2d0aa12d227cf19,0.1367886178861788,0.2617886178861788,0.8632113821138212,0,0,0.18365036231884058,1.0
screening,301,8,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4012918,13025000,d2d0aa12d227cf19,0.041515151515151505,0.1665151515151515,0.9584848484848485,0,0,0.18534873188405798,1.0
screening,301,8,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4012918,13025000,d2d0aa12d227cf19,0.07857506361323152,0.20357506361323152,0.9214249363867685,0,0,0.19859601449275363,1.0
screening,301,8,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4012918,13025000,d2d0aa12d227cf19,0.03446153846153854,0.15946153846153854,0.9655384615384615,0,0,0.18455615942028986,1.0
screening,301,8,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4012918,13025000,d2d0aa12d227cf19,0.07462532299741609,0.1996253229974161,0.9253746770025839,0,0,0.16077898550724637,1.0
screening,301,9,FAMILY_A_DECEPTION_ONLY,A1,4013019,13025211,c51efd060b42e575,0.0,0.125,1.0,1,1,0.2132019927536232,1.0
screening,301,9,FAMILY_A_DECEPTION_ONLY,A2,4013019,13025211,c51efd060b42e575,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.2189764492753623,1.0
screening,301,9,FAMILY_A_DECEPTION_ONLY,A3,4013019,13025211,c51efd060b42e575,0.1328125,0.2578125,0.8671875,0,0,0.18048007246376813,1.0
screening,301,9,FAMILY_A_DECEPTION_ONLY,A4,4013019,13025211,c51efd060b42e575,0.12031249999999993,0.24531249999999993,0.8796875000000001,0,0,0.17232789855072464,1.0
screening,301,9,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4013019,13025211,c51efd060b42e575,0.03500000000000003,0.16000000000000003,0.965,0,0,0.22022192028985507,1.0
screening,301,9,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4013019,13025211,c51efd060b42e575,0.12865853658536586,0.25365853658536586,0.8713414634146341,0,0,0.21252264492753623,1.0
screening,301,9,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4013019,13025211,c51efd060b42e575,0.0,0.125,1.0,1,1,0.19916213768115942,1.0
screening,301,9,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4013019,13025211,c51efd060b42e575,0.11493902439024384,0.23993902439024384,0.8850609756097562,0,0,0.18478260869565216,1.0
screening,301,9,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4013019,13025211,c51efd060b42e575,0.15323232323232328,0.2782323232323233,0.8467676767676767,0,0,0.19100996376811594,1.0
screening,301,9,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4013019,13025211,c51efd060b42e575,0.07603053435114515,0.20103053435114515,0.9239694656488548,0,0,0.20459692028985507,1.0
screening,301,9,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4013019,13025211,c51efd060b42e575,0.07148717948717953,0.19648717948717953,0.9285128205128205,0,0,0.20459692028985507,1.0
screening,301,9,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4013019,13025211,c51efd060b42e575,0.14222222222222236,0.26722222222222236,0.8577777777777776,0,0,0.24490489130434784,1.0
screening,301,10,FAMILY_A_DECEPTION_ONLY,A1,4013120,13025422,d8070873566616a4,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.2240715579710145,1.0
screening,301,10,FAMILY_A_DECEPTION_ONLY,A2,4013120,13025422,d8070873566616a4,0.0,0.125,1.0,1,1,0.20776721014492755,1.0
screening,301,10,FAMILY_A_DECEPTION_ONLY,A3,4013120,13025422,d8070873566616a4,0.1328125,0.2578125,0.8671875,0,0,0.20301177536231885,1.0
screening,301,10,FAMILY_A_DECEPTION_ONLY,A4,4013120,13025422,d8070873566616a4,0.012499999999999956,0.13749999999999996,0.9875,0,0,0.2028985507246377,1.0
screening,301,10,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4013120,13025422,d8070873566616a4,0.03500000000000003,0.16000000000000003,0.965,0,0,0.20935235507246377,1.0
screening,301,10,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4013120,13025422,d8070873566616a4,0.08048780487804885,0.20548780487804885,0.9195121951219511,0,0,0.2107110507246377,1.0
screening,301,10,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4013120,13025422,d8070873566616a4,0.03902439024390236,0.16402439024390236,0.9609756097560976,0,0,0.2262228260869565,1.0
screening,301,10,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4013120,13025422,d8070873566616a4,0.03685636856368557,0.16185636856368557,0.9631436314363144,0,0,0.20935235507246377,1.0
screening,301,10,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4013120,13025422,d8070873566616a4,0.03898989898989902,0.16398989898989902,0.961010101010101,0,0,0.18795289855072464,1.0
screening,301,10,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4013120,13025422,d8070873566616a4,0.07603053435114515,0.20103053435114515,0.9239694656488548,0,0,0.2112771739130435,1.0
screening,301,10,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4013120,13025422,d8070873566616a4,0.0740512820512822,0.1990512820512822,0.9259487179487178,0,0,0.2084465579710145,1.0
screening,301,10,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4013120,13025422,d8070873566616a4,0.06687338501291995,0.19187338501291995,0.93312661498708,0,0,0.2084465579710145,1.0
screening,301,11,FAMILY_A_DECEPTION_ONLY,A1,4013221,13025633,90ceca91277e35f7,0.06874999999999998,0.19374999999999998,0.93125,0,0,0.23086503623188406,1.0
screening,301,11,FAMILY_A_DECEPTION_ONLY,A2,4013221,13025633,90ceca91277e35f7,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.19802989130434784,1.0
screening,301,11,FAMILY_A_DECEPTION_ONLY,A3,4013221,13025633,90ceca91277e35f7,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.21976902173913043,1.0
screening,301,11,FAMILY_A_DECEPTION_ONLY,A4,4013221,13025633,90ceca91277e35f7,0.02499999999999991,0.1499999999999999,0.9750000000000001,0,0,0.19361413043478262,1.0
screening,301,11,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4013221,13025633,90ceca91277e35f7,0.11781249999999999,0.2428125,0.8821875,0,0,0.19802989130434784,1.0
screening,301,11,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4013221,13025633,90ceca91277e35f7,0.0,0.125,1.0,1,1,0.23335597826086957,1.0
screening,301,11,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4013221,13025633,90ceca91277e35f7,0.0,0.125,1.0,1,1,0.20855978260869565,1.0
screening,301,11,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4013221,13025633,90ceca91277e35f7,0.0,0.125,1.0,1,1,0.22814764492753623,1.0
screening,301,11,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4013221,13025633,90ceca91277e35f7,0.03646464646464642,0.16146464646464642,0.9635353535353536,0,0,0.23143115942028986,1.0
screening,301,11,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4013221,13025633,90ceca91277e35f7,0.12274809160305344,0.24774809160305344,0.8772519083969466,0,0,0.22203351449275363,1.0
screening,301,11,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4013221,13025633,90ceca91277e35f7,0.08153846153846145,0.20653846153846145,0.9184615384615386,0,0,0.2061820652173913,1.0
screening,301,11,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4013221,13025633,90ceca91277e35f7,0.0,0.125,1.0,1,1,0.2246376811594203,1.0
screening,301,12,FAMILY_A_DECEPTION_ONLY,A1,4013322,13025844,0abf68a2282d2a34,0.0,0.125,1.0,1,1,0.20459692028985507,1.0
screening,301,12,FAMILY_A_DECEPTION_ONLY,A2,4013322,13025844,0abf68a2282d2a34,0.08749999999999991,0.2124999999999999,0.9125000000000001,0,0,0.20131340579710144,1.0
screening,301,12,FAMILY_A_DECEPTION_ONLY,A3,4013322,13025844,0abf68a2282d2a34,0.07500000000000007,0.20000000000000007,0.9249999999999999,0,0,0.2084465579710145,1.0
screening,301,12,FAMILY_A_DECEPTION_ONLY,A4,4013322,13025844,0abf68a2282d2a34,0.02499999999999991,0.1499999999999999,0.9750000000000001,0,0,0.1878396739130435,1.0
screening,301,12,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4013322,13025844,0abf68a2282d2a34,0.03500000000000003,0.16000000000000003,0.965,0,0,0.2012001811594203,1.0
screening,301,12,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4013322,13025844,0abf68a2282d2a34,0.06829268292682922,0.19329268292682922,0.9317073170731708,0,0,0.1933876811594203,1.0
screening,301,12,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4013322,13025844,0abf68a2282d2a34,0.03414634146341455,0.15914634146341455,0.9658536585365854,0,0,0.18059329710144928,1.0
screening,301,12,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4013322,13025844,0abf68a2282d2a34,0.0750677506775067,0.2000677506775067,0.9249322493224933,0,0,0.20153985507246377,1.0
screening,301,12,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4013322,13025844,0abf68a2282d2a34,0.08050505050505063,0.20550505050505063,0.9194949494949494,0,0,0.2050498188405797,1.0
screening,301,12,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4013322,13025844,0abf68a2282d2a34,0.07857506361323152,0.20357506361323152,0.9214249363867685,0,0,0.2050498188405797,1.0
screening,301,12,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4013322,13025844,0abf68a2282d2a34,0.0740512820512822,0.1990512820512822,0.9259487179487178,0,0,0.20357789855072464,1.0
screening,301,12,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4013322,13025844,0abf68a2282d2a34,0.07204134366925063,0.19704134366925063,0.9279586563307494,0,0,0.20357789855072464,1.0
screening,301,13,FAMILY_A_DECEPTION_ONLY,A1,4013423,13026055,7a9483855fef6f6f,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.1766304347826087,1.0
screening,301,13,FAMILY_A_DECEPTION_ONLY,A2,4013423,13026055,7a9483855fef6f6f,0.08750000000000002,0.21250000000000002,0.9125,0,0,0.20437047101449277,1.0
screening,301,13,FAMILY_A_DECEPTION_ONLY,A3,4013423,13026055,7a9483855fef6f6f,0.07500000000000007,0.20000000000000007,0.9249999999999999,0,0,0.17515851449275363,1.0
screening,301,13,FAMILY_A_DECEPTION_ONLY,A4,4013423,13026055,7a9483855fef6f6f,0.12031249999999993,0.24531249999999993,0.8796875000000001,0,0,0.21229619565217392,1.0
screening,301,13,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4013423,13026055,7a9483855fef6f6f,0.07000000000000006,0.19500000000000006,0.9299999999999999,0,0,0.19961503623188406,1.0
screening,301,13,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4013423,13026055,7a9483855fef6f6f,0.11493902439024384,0.23993902439024384,0.8850609756097562,0,0,0.21433423913043478,1.0
screening,301,13,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4013423,13026055,7a9483855fef6f6f,0.07560975609756104,0.20060975609756104,0.924390243902439,0,0,0.20584239130434784,1.0
screening,301,13,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4013423,13026055,7a9483855fef6f6f,0.07642276422764216,0.20142276422764216,0.9235772357723578,0,0,0.20584239130434784,1.0
screening,301,13,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4013423,13026055,7a9483855fef6f6f,0.07797979797979804,0.20297979797979804,0.922020202020202,0,0,0.20686141304347827,1.0
screening,301,13,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4013423,13026055,7a9483855fef6f6f,0.07603053435114515,0.20103053435114515,0.9239694656488548,0,0,0.20686141304347827,1.0
screening,301,13,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4013423,13026055,7a9483855fef6f6f,0.15046153846153842,0.2754615384615384,0.8495384615384616,0,0,0.21161684782608695,1.0
screening,301,13,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4013423,13026055,7a9483855fef6f6f,0.06945736434108529,0.1944573643410853,0.9305426356589147,0,0,0.19984148550724637,1.0
screening,301,14,FAMILY_A_DECEPTION_ONLY,A1,4013524,13026266,7e82a4e8acf389ac,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.17844202898550723,1.0
screening,301,14,FAMILY_A_DECEPTION_ONLY,A2,4013524,13026266,7e82a4e8acf389ac,0.17031249999999998,0.2953125,0.8296875,0,0,0.18874547101449277,1.0
screening,301,14,FAMILY_A_DECEPTION_ONLY,A3,4013524,13026266,7e82a4e8acf389ac,0.0,0.125,1.0,1,1,0.1869338768115942,1.0
screening,301,14,FAMILY_A_DECEPTION_ONLY,A4,4013524,13026266,7e82a4e8acf389ac,0.012499999999999956,0.13749999999999996,0.9875,0,0,0.19938858695652173,1.0
screening,301,14,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4013524,13026266,7e82a4e8acf389ac,0.11781249999999999,0.2428125,0.8821875,0,0,0.18953804347826086,1.0
screening,301,14,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4013524,13026266,7e82a4e8acf389ac,0.08079268292682917,0.20579268292682917,0.9192073170731708,0,0,0.19882246376811594,1.0
screening,301,14,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4013524,13026266,7e82a4e8acf389ac,0.08079268292682917,0.20579268292682917,0.9192073170731708,0,0,0.18297101449275363,1.0
screening,301,14,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4013524,13026266,7e82a4e8acf389ac,0.07642276422764216,0.20142276422764216,0.9235772357723578,0,0,0.1995018115942029,1.0
screening,301,14,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4013524,13026266,7e82a4e8acf389ac,0.0,0.125,1.0,1,1,0.19418025362318841,1.0
screening,301,14,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4013524,13026266,7e82a4e8acf389ac,0.08091603053435115,0.20591603053435115,0.9190839694656489,0,0,0.19418025362318841,1.0
screening,301,14,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4013524,13026266,7e82a4e8acf389ac,0.08153846153846145,0.20653846153846145,0.9184615384615386,0,0,0.19418025362318841,1.0
screening,301,14,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4013524,13026266,7e82a4e8acf389ac,0.037312661498708044,0.16231266149870804,0.962687338501292,0,0,0.1844429347826087,1.0
screening,301,15,FAMILY_A_DECEPTION_ONLY,A1,4013625,13026477,0666a8a19fc362a9,0.06874999999999998,0.19374999999999998,0.93125,0,0,0.2056159420289855,1.0
screening,301,15,FAMILY_A_DECEPTION_ONLY,A2,4013625,13026477,0666a8a19fc362a9,0.1703125000000001,0.2953125000000001,0.8296874999999999,0,0,0.22203351449275363,1.0
screening,301,15,FAMILY_A_DECEPTION_ONLY,A3,4013625,13026477,0666a8a19fc362a9,0.1328125,0.2578125,0.8671875,0,0,0.20391757246376813,1.0
screening,301,15,FAMILY_A_DECEPTION_ONLY,A4,4013625,13026477,0666a8a19fc362a9,0.02499999999999991,0.1499999999999999,0.9750000000000001,0,0,0.20153985507246377,1.0
screening,301,15,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4013625,13026477,0666a8a19fc362a9,0.1668750000000001,0.2918750000000001,0.8331249999999999,0,0,0.22576992753623187,1.0
screening,301,15,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4013625,13026477,0666a8a19fc362a9,0.14847560975609753,0.2734756097560975,0.8515243902439025,0,0,0.20957880434782608,1.0
screening,301,15,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4013625,13026477,0666a8a19fc362a9,0.1978658536585367,0.3228658536585367,0.8021341463414633,0,0,0.23426177536231885,1.0
screening,301,15,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4013625,13026477,0666a8a19fc362a9,0.158570460704607,0.283570460704607,0.841429539295393,0,0,0.22225996376811594,1.0
screening,301,15,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4013625,13026477,0666a8a19fc362a9,0.16080808080808084,0.28580808080808084,0.8391919191919192,0,0,0.20799365942028986,1.0
screening,301,15,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4013625,13026477,0666a8a19fc362a9,0.11277353689567426,0.23777353689567426,0.8872264631043257,0,0,0.18636775362318841,1.0
screening,301,15,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4013625,13026477,0666a8a19fc362a9,0.10923076923076924,0.23423076923076924,0.8907692307692308,0,0,0.20131340579710144,1.0
screening,301,15,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4013625,13026477,0666a8a19fc362a9,0.11689922480620152,0.24189922480620152,0.8831007751937985,0,0,0.19361413043478262,1.0
screening,302,0,FAMILY_A_DECEPTION_ONLY,A1,4022117,13043323,c06275123b6d857b,0.0,0.125,1.0,1,1,0.16859148550724637,1.0
screening,302,0,FAMILY_A_DECEPTION_ONLY,A2,4022117,13043323,c06275123b6d857b,0.1265624999999999,0.2515624999999999,0.8734375000000001,0,0,0.18682065217391305,1.0
screening,302,0,FAMILY_A_DECEPTION_ONLY,A3,4022117,13043323,c06275123b6d857b,0.025000000000000022,0.15000000000000002,0.975,0,0,0.20935235507246377,1.0
screening,302,0,FAMILY_A_DECEPTION_ONLY,A4,4022117,13043323,c06275123b6d857b,0.1328124999999999,0.2578124999999999,0.8671875000000001,0,0,0.17278079710144928,1.0
screening,302,0,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4022117,13043323,c06275123b6d857b,0.14000000000000012,0.2650000000000001,0.8599999999999999,0,0,0.21659873188405798,1.0
screening,302,0,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4022117,13043323,c06275123b6d857b,0.03414634146341455,0.15914634146341455,0.9658536585365854,0,0,0.17674365942028986,1.0
screening,302,0,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4022117,13043323,c06275123b6d857b,0.15121951219512197,0.276219512195122,0.848780487804878,0,0,0.1947463768115942,1.0
screening,302,0,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4022117,13043323,c06275123b6d857b,0.14742547425474262,0.2724254742547426,0.8525745257452574,0,0,0.19712409420289856,1.0
screening,302,0,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4022117,13043323,c06275123b6d857b,0.1483838383838385,0.2733838383838385,0.8516161616161615,0,0,0.19712409420289856,1.0
screening,302,0,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4022117,13043323,c06275123b6d857b,0.14442748091603064,0.26942748091603064,0.8555725190839694,0,0,0.19712409420289856,1.0
screening,302,0,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4022117,13043323,c06275123b6d857b,0.1404102564102565,0.2654102564102565,0.8595897435897435,0,0,0.20720108695652173,1.0
screening,302,0,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4022117,13043323,c06275123b6d857b,0.14149870801033604,0.26649870801033604,0.858501291989664,0,0,0.16859148550724637,1.0
screening,302,1,FAMILY_A_DECEPTION_ONLY,A1,4022218,13043534,b8ebd1b1b8299333,0.06874999999999998,0.19374999999999998,0.93125,0,0,0.1916893115942029,1.0
screening,302,1,FAMILY_A_DECEPTION_ONLY,A2,4022218,13043534,b8ebd1b1b8299333,0.08750000000000002,0.21250000000000002,0.9125,0,0,0.20652173913043478,1.0
screening,302,1,FAMILY_A_DECEPTION_ONLY,A3,4022218,13043534,b8ebd1b1b8299333,0.1328125,0.2578125,0.8671875,0,0,0.21920289855072464,1.0
screening,302,1,FAMILY_A_DECEPTION_ONLY,A4,4022218,13043534,b8ebd1b1b8299333,0.09531250000000002,0.22031250000000002,0.9046875,0,0,0.2570199275362319,1.0
screening,302,1,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4022218,13043534,b8ebd1b1b8299333,0.11781249999999999,0.2428125,0.8821875,0,0,0.2477355072463768,1.0
screening,302,1,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4022218,13043534,b8ebd1b1b8299333,0.1673780487804878,0.2923780487804878,0.8326219512195122,0,0,0.2751358695652174,1.0
screening,302,1,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4022218,13043534,b8ebd1b1b8299333,0.12225609756097566,0.24725609756097566,0.8777439024390243,0,0,0.22984601449275363,1.0
screening,302,1,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4022218,13043534,b8ebd1b1b8299333,0.12035907859078576,0.24535907859078576,0.8796409214092142,0,0,0.22826086956521738,1.0
screening,302,1,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4022218,13043534,b8ebd1b1b8299333,0.11676767676767674,0.24176767676767674,0.8832323232323233,0,0,0.23324275362318841,1.0
screening,302,1,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4022218,13043534,b8ebd1b1b8299333,0.12783715012722652,0.2528371501272265,0.8721628498727735,0,0,0.21105072463768115,1.0
screening,302,1,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4022218,13043534,b8ebd1b1b8299333,0.09794871794871796,0.22294871794871796,0.902051282051282,0,0,0.20584239130434784,1.0
screening,302,1,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4022218,13043534,b8ebd1b1b8299333,0.037312661498708044,0.16231266149870804,0.962687338501292,0,0,0.2139945652173913,1.0
screening,302,2,FAMILY_A_DECEPTION_ONLY,A1,4022319,13043745,5c5f88e82e20312f,0.13749999999999996,0.26249999999999996,0.8625,0,0,0.2056159420289855,1.0
screening,302,2,FAMILY_A_DECEPTION_ONLY,A2,4022319,13043745,5c5f88e82e20312f,0.043749999999999956,0.16874999999999996,0.95625,0,0,0.18931159420289856,1.0
screening,302,2,FAMILY_A_DECEPTION_ONLY,A3,4022319,13043745,5c5f88e82e20312f,0.025000000000000022,0.15000000000000002,0.975,0,0,0.19259510869565216,1.0
screening,302,2,FAMILY_A_DECEPTION_ONLY,A4,4022319,13043745,5c5f88e82e20312f,0.012499999999999956,0.13749999999999996,0.9875,0,0,0.18704710144927536,1.0
screening,302,2,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4022319,13043745,5c5f88e82e20312f,0.15281250000000002,0.2778125,0.8471875,0,0,0.19384057971014493,1.0
screening,302,2,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4022319,13043745,5c5f88e82e20312f,0.040243902439024315,0.16524390243902431,0.9597560975609757,0,0,0.17832880434782608,1.0
screening,302,2,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4022319,13043745,5c5f88e82e20312f,0.0,0.125,1.0,1,1,0.1850090579710145,1.0
screening,302,2,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4022319,13043745,5c5f88e82e20312f,0.03685636856368557,0.16185636856368557,0.9631436314363144,0,0,0.18308423913043478,1.0
screening,302,2,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4022319,13043745,5c5f88e82e20312f,0.14050505050505047,0.26550505050505047,0.8594949494949495,0,0,0.22610960144927536,1.0
screening,302,2,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4022319,13043745,5c5f88e82e20312f,0.13648854961832058,0.2614885496183206,0.8635114503816794,0,0,0.22610960144927536,1.0
screening,302,2,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4022319,13043745,5c5f88e82e20312f,0.08153846153846145,0.20653846153846145,0.9184615384615386,0,0,0.1989356884057971,1.0
screening,302,2,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4022319,13043745,5c5f88e82e20312f,0.09612403100775202,0.22112403100775202,0.903875968992248,0,0,0.1928215579710145,1.0
screening,302,3,FAMILY_A_DECEPTION_ONLY,A1,4022420,13043956,72e8e809b65a896e,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.1975769927536232,1.0
screening,302,3,FAMILY_A_DECEPTION_ONLY,A2,4022420,13043956,72e8e809b65a896e,0.09687500000000004,0.22187500000000004,0.903125,0,0,0.18987771739130435,1.0
screening,302,3,FAMILY_A_DECEPTION_ONLY,A3,4022420,13043956,72e8e809b65a896e,0.050000000000000044,0.17500000000000004,0.95,0,0,0.19519927536231885,1.0
screening,302,3,FAMILY_A_DECEPTION_ONLY,A4,4022420,13043956,72e8e809b65a896e,0.04999999999999993,0.17499999999999993,0.9500000000000001,0,0,0.2132019927536232,1.0
screening,302,3,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4022420,13043956,72e8e809b65a896e,0.14000000000000012,0.2650000000000001,0.8599999999999999,0,0,0.20153985507246377,1.0
screening,302,3,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4022420,13043956,72e8e809b65a896e,0.11432926829268286,0.23932926829268286,0.8856707317073171,0,0,0.1640625,1.0
screening,302,3,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4022420,13043956,72e8e809b65a896e,0.07073170731707323,0.19573170731707323,0.9292682926829268,0,0,0.24128170289855072,1.0
screening,302,3,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4022420,13043956,72e8e809b65a896e,0.0,0.125,1.0,1,1,0.18534873188405798,1.0
screening,302,3,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4022420,13043956,72e8e809b65a896e,0.11191919191919197,0.23691919191919197,0.888080808080808,0,0,0.2145606884057971,1.0
screening,302,3,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4022420,13043956,72e8e809b65a896e,0.14697201017811712,0.2719720101781171,0.8530279898218829,0,0,0.2269021739130435,1.0
screening,302,3,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4022420,13043956,72e8e809b65a896e,0.1900512820512822,0.3150512820512822,0.8099487179487178,0,0,0.21308876811594202,1.0
screening,302,3,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4022420,13043956,72e8e809b65a896e,0.037312661498708044,0.16231266149870804,0.962687338501292,0,0,0.16802536231884058,1.0
